venue,send_time,recv_time,mid_price,depth,seq
ECN_1,2025-10-01 08:00:15.067577,2025-10-01 08:00:15.076997,1.1002788073331904,791.7887813065931,1574
ECN_2,2025-10-01 08:00:15.065777,2025-10-01 08:00:15.081819,1.1002662218888852,732.5563405496283,1574
ECN_0,2025-10-01 08:00:15.084253,2025-10-01 08:00:15.088548,1.1002821135398932,1252.04719409232,1575
ECN_0,2025-10-01 08:00:15.086006,2025-10-01 08:00:15.091138,1.1002720335591725,1230.1659423592719,1576
ECN_1,2025-10-01 08:00:15.080791,2025-10-01 08:00:15.095017,1.1002747797595773,907.8784077655496,1575
ECN_2,2025-10-01 08:00:15.083509,2025-10-01 08:00:15.097735,1.1002667725491404,770.3240488023034,1575
ECN_1,2025-10-01 08:00:15.085967,2025-10-01 08:00:15.100416,1.1002612792670627,999.7624637057457,1576
ECN_1,2025-10-01 08:00:15.098168,2025-10-01 08:00:15.104031,1.1002606102568069,1039.0969885783309,1577
ECN_0,2025-10-01 08:00:15.101045,2025-10-01 08:00:15.106018,1.100272204941297,1201.1219623569934,1578
ECN_2,2025-10-01 08:00:15.086818,2025-10-01 08:00:15.106260,1.10026491941487,666.4283043824139,1576
ECN_0,2025-10-01 08:00:15.099676,2025-10-01 08:00:15.107510,1.1002638455258207,1153.3278347911585,1577
ECN_2,2025-10-01 08:00:15.096394,2025-10-01 08:00:15.109884,1.1002632920923137,725.9913102700382,1577
ECN_1,2025-10-01 08:00:15.103593,2025-10-01 08:00:15.109890,1.1002769302401554,1042.5843328237554,1578
ECN_2,2025-10-01 08:00:15.100008,2025-10-01 08:00:15.118227,1.100266382627308,642.3837453308313,1578
ECN_0,2025-10-01 08:00:15.115533,2025-10-01 08:00:15.118613,1.1002607690683972,1088.5153530428356,1579
ECN_1,2025-10-01 08:00:15.116872,2025-10-01 08:00:15.134613,1.100261084842591,945.7708069899684,1579
ECN_2,2025-10-01 08:00:15.113388,2025-10-01 08:00:15.137022,1.100249500067584,689.2022244615292,1579
ECN_0,2025-10-01 08:00:15.149375,2025-10-01 08:00:15.150539,1.10024875629596,1153.0281709165558,1580
ECN_1,2025-10-01 08:00:15.148921,2025-10-01 08:00:15.160811,1.1002511359252591,978.9083596903506,1580
ECN_1,2025-10-01 08:00:15.153922,2025-10-01 08:00:15.162401,1.1002268871839678,882.1505756550349,1581
ECN_0,2025-10-01 08:00:15.153724,2025-10-01 08:00:15.163616,1.100234818834289,1114.5139050558842,1581
ECN_2,2025-10-01 08:00:15.147960,2025-10-01 08:00:15.169717,1.100238598245465,614.7236724412611,1580
ECN_2,2025-10-01 08:00:15.154675,2025-10-01 08:00:15.173413,1.1002323523548518,740.4931243047065,1581
ECN_0,2025-10-01 08:00:15.169361,2025-10-01 08:00:15.174028,1.1002286184629977,1240.2250372614862,1582
ECN_1,2025-10-01 08:00:15.167189,2025-10-01 08:00:15.176535,1.1002335398412786,964.1289816830308,1582
ECN_2,2025-10-01 08:00:15.168269,2025-10-01 08:00:15.185110,1.1002218156810983,671.4992164533522,1582
ECN_0,2025-10-01 08:00:15.187481,2025-10-01 08:00:15.188467,1.1002369711562257,1175.7128898689089,1583
ECN_0,2025-10-01 08:00:15.188310,2025-10-01 08:00:15.192978,1.1002434792595264,1199.1335890651262,1584
ECN_1,2025-10-01 08:00:15.188437,2025-10-01 08:00:15.198337,1.1002595043740775,1005.8992900714215,1584
ECN_1,2025-10-01 08:00:15.188416,2025-10-01 08:00:15.198633,1.1002466062891516,894.449367857114,1583
ECN_2,2025-10-01 08:00:15.186566,2025-10-01 08:00:15.200020,1.1002322938365954,762.3222752238644,1583
ECN_2,2025-10-01 08:00:15.188729,2025-10-01 08:00:15.206116,1.1002473005233164,643.7638161070244,1584
ECN_0,2025-10-01 08:00:15.207780,2025-10-01 08:00:15.210815,1.1002340891901317,1151.8042192875043,1586
ECN_0,2025-10-01 08:00:15.206383,2025-10-01 08:00:15.214926,1.100231487427997,1228.2064902598997,1585
ECN_1,2025-10-01 08:00:15.204407,2025-10-01 08:00:15.219772,1.1002523150370547,933.3710721399748,1585
ECN_1,2025-10-01 08:00:15.210763,2025-10-01 08:00:15.219905,1.1002405712671302,958.848300832686,1586
ECN_2,2025-10-01 08:00:15.210624,2025-10-01 08:00:15.221335,1.100240643233355,685.0581558016871,1586
ECN_2,2025-10-01 08:00:15.207058,2025-10-01 08:00:15.226032,1.100250326167939,739.3316493465288,1585
ECN_0,2025-10-01 08:00:15.228235,2025-10-01 08:00:15.229734,1.1002265096135837,1257.7914213122333,1587
ECN_1,2025-10-01 08:00:15.229435,2025-10-01 08:00:15.237435,1.1002408492010443,929.3038005900174,1587
ECN_0,2025-10-01 08:00:15.233036,2025-10-01 08:00:15.237545,1.1002124110601534,1126.1852291690861,1588
ECN_1,2025-10-01 08:00:15.231901,2025-10-01 08:00:15.239097,1.1002080426290919,908.1878303695772,1588
ECN_0,2025-10-01 08:00:15.238926,2025-10-01 08:00:15.242787,1.1002127317690744,1266.257013836825,1589
ECN_2,2025-10-01 08:00:15.229160,2025-10-01 08:00:15.246280,1.1002203751762345,682.4381724552102,1587
ECN_2,2025-10-01 08:00:15.232220,2025-10-01 08:00:15.246895,1.100210324067785,600.5526156867089,1588
ECN_0,2025-10-01 08:00:15.250087,2025-10-01 08:00:15.257143,1.1001940800370509,1147.0064254228776,1590
ECN_1,2025-10-01 08:00:15.240680,2025-10-01 08:00:15.257498,1.1002095512833328,886.8487475177585,1589
ECN_1,2025-10-01 08:00:15.249436,2025-10-01 08:00:15.259590,1.100192370986331,959.4822574834423,1590
ECN_2,2025-10-01 08:00:15.241822,2025-10-01 08:00:15.260273,1.1001948355670719,717.0411620556799,1589
ECN_2,2025-10-01 08:00:15.250699,2025-10-01 08:00:15.264424,1.1002005306474525,702.9929868347772,1590
ECN_0,2025-10-01 08:00:15.262722,2025-10-01 08:00:15.265131,1.100207961325195,1151.3620518900962,1591
ECN_0,2025-10-01 08:00:15.265212,2025-10-01 08:00:15.268700,1.100224116100133,1236.2498979726456,1593
ECN_0,2025-10-01 08:00:15.266183,2025-10-01 08:00:15.269162,1.1002198220323782,1199.594098494684,1592
ECN_1,2025-10-01 08:00:15.264640,2025-10-01 08:00:15.270143,1.1002104678949143,1021.3799060692023,1592
ECN_1,2025-10-01 08:00:15.263161,2025-10-01 08:00:15.272026,1.1002085091341467,1005.5581401270346,1591
ECN_1,2025-10-01 08:00:15.267862,2025-10-01 08:00:15.275559,1.1002297826222047,973.0866701491747,1593
ECN_0,2025-10-01 08:00:15.269486,2025-10-01 08:00:15.276238,1.100224494191547,1195.9031410833977,1594
ECN_2,2025-10-01 08:00:15.262661,2025-10-01 08:00:15.278837,1.100213275820263,729.0187134288723,1591
ECN_2,2025-10-01 08:00:15.264405,2025-10-01 08:00:15.279589,1.100221215158617,614.2624297100051,1592
ECN_0,2025-10-01 08:00:15.280247,2025-10-01 08:00:15.281031,1.1002314072238966,1173.461562138983,1595
ECN_1,2025-10-01 08:00:15.269288,2025-10-01 08:00:15.281286,1.1002348412713754,747.5985903761623,1594
ECN_2,2025-10-01 08:00:15.266438,2025-10-01 08:00:15.282198,1.100233132145091,723.980789272942,1593
ECN_2,2025-10-01 08:00:15.268489,2025-10-01 08:00:15.283633,1.1002257752952302,651.9122207195214,1594
ECN_1,2025-10-01 08:00:15.280536,2025-10-01 08:00:15.288260,1.1002281683143234,954.8809596270096,1595
ECN_2,2025-10-01 08:00:15.279560,2025-10-01 08:00:15.288867,1.10022589245325,689.1512620081904,1595
ECN_0,2025-10-01 08:00:15.302556,2025-10-01 08:00:15.306379,1.1002428105489581,1114.4700254489449,1596
ECN_0,2025-10-01 08:00:15.306902,2025-10-01 08:00:15.313562,1.1002372604420598,1107.9680861859915,1597
ECN_2,2025-10-01 08:00:15.302613,2025-10-01 08:00:15.315817,1.1002363996376623,786.3261448534398,1596
ECN_1,2025-10-01 08:00:15.302154,2025-10-01 08:00:15.316255,1.1002360668592943,986.0990120934036,1596
ECN_1,2025-10-01 08:00:15.306648,2025-10-01 08:00:15.316629,1.100248572489369,929.6426247600647,1597
ECN_0,2025-10-01 08:00:15.312339,2025-10-01 08:00:15.317802,1.1002323704040018,1196.1009849761633,1598
ECN_0,2025-10-01 08:00:15.316569,2025-10-01 08:00:15.319666,1.10023886312461,1166.1694925963645,1599
ECN_1,2025-10-01 08:00:15.315400,2025-10-01 08:00:15.324435,1.1002453478331595,942.6606195501184,1598
ECN_2,2025-10-01 08:00:15.308706,2025-10-01 08:00:15.327444,1.1002422610946123,759.9185834836152,1597
ECN_0,2025-10-01 08:00:15.326132,2025-10-01 08:00:15.327579,1.1002280608599015,1250.6705461497984,1602
ECN_0,2025-10-01 08:00:15.324744,2025-10-01 08:00:15.328251,1.1002409007483183,1116.3811692167114,1600
ECN_0,2025-10-01 08:00:15.324110,2025-10-01 08:00:15.330418,1.1002404651870574,1153.3192570924984,1601
ECN_2,2025-10-01 08:00:15.314241,2025-10-01 08:00:15.330581,1.1002343682597864,619.6428498969052,1599
ECN_2,2025-10-01 08:00:15.312435,2025-10-01 08:00:15.331319,1.100240332812378,607.3891987387685,1598
ECN_1,2025-10-01 08:00:15.315256,2025-10-01 08:00:15.331954,1.1002524613207014,992.6539438816487,1599
ECN_1,2025-10-01 08:00:15.323818,2025-10-01 08:00:15.333109,1.100241139502661,998.9335917976953,1601
ECN_1,2025-10-01 08:00:15.323899,2025-10-01 08:00:15.334078,1.100229101713022,1003.5006608260472,1602
ECN_1,2025-10-01 08:00:15.323031,2025-10-01 08:00:15.337574,1.100246494164211,908.0062527329568,1600
ECN_1,2025-10-01 08:00:15.332890,2025-10-01 08:00:15.339911,1.1002191037376192,881.1107048386916,1603
ECN_0,2025-10-01 08:00:15.334202,2025-10-01 08:00:15.341090,1.1002413245743492,1268.7106628097106,1603
ECN_2,2025-10-01 08:00:15.324903,2025-10-01 08:00:15.341096,1.1002441337159643,616.3233672935504,1600
ECN_2,2025-10-01 08:00:15.324632,2025-10-01 08:00:15.341481,1.100247114698561,666.0952484399135,1602
ECN_2,2025-10-01 08:00:15.324302,2025-10-01 08:00:15.344831,1.1002447836574543,705.91293606405,1601
ECN_2,2025-10-01 08:00:15.333219,2025-10-01 08:00:15.348029,1.1002473861802164,629.8793447968027,1603
ECN_0,2025-10-01 08:00:15.346569,2025-10-01 08:00:15.351525,1.1002451168430414,1114.4421843432692,1604
ECN_1,2025-10-01 08:00:15.346653,2025-10-01 08:00:15.357422,1.1002431125610808,925.2535236193323,1604
ECN_0,2025-10-01 08:00:15.354008,2025-10-01 08:00:15.357561,1.1002491502432965,1124.7778467228447,1605
ECN_2,2025-10-01 08:00:15.345975,2025-10-01 08:00:15.362896,1.100242016560922,700.9872392841852,1604
ECN_1,2025-10-01 08:00:15.350677,2025-10-01 08:00:15.363085,1.1002609871458917,1055.1907112832278,1605
ECN_2,2025-10-01 08:00:15.353193,2025-10-01 08:00:15.364889,1.10024495514189,654.8634944620403,1605
ECN_0,2025-10-01 08:00:15.368353,2025-10-01 08:00:15.369882,1.100261878743678,1178.5648299876216,1606
ECN_1,2025-10-01 08:00:15.365966,2025-10-01 08:00:15.378608,1.1002576689396104,981.0353569514484,1606
ECN_2,2025-10-01 08:00:15.366673,2025-10-01 08:00:15.382235,1.1002580291389912,784.0997355435932,1606
ECN_0,2025-10-01 08:00:15.379419,2025-10-01 08:00:15.382783,1.1002796302551405,1257.5406450200771,1608
ECN_0,2025-10-01 08:00:15.381025,2025-10-01 08:00:15.384751,1.100272006441206,1234.58432199719,1607
ECN_1,2025-10-01 08:00:15.379687,2025-10-01 08:00:15.387570,1.100275693443046,975.4938043811443,1607
ECN_1,2025-10-01 08:00:15.382787,2025-10-01 08:00:15.389492,1.1002832272919145,1092.7075438756576,1608
ECN_2,2025-10-01 08:00:15.380812,2025-10-01 08:00:15.395608,1.100274574249661,713.0072463607211,1608
ECN_2,2025-10-01 08:00:15.381661,2025-10-01 08:00:15.397480,1.1002662545268334,726.9183988438594,1607
ECN_0,2025-10-01 08:00:15.399120,2025-10-01 08:00:15.401527,1.100281424246514,1189.7798083688629,1609
ECN_1,2025-10-01 08:00:15.399303,2025-10-01 08:00:15.404675,1.1002671299143438,885.2872838718062,1609
ECN_0,2025-10-01 08:00:15.406721,2025-10-01 08:00:15.409481,1.1002911507227673,1285.5272183936845,1610
ECN_2,2025-10-01 08:00:15.400467,2025-10-01 08:00:15.409641,1.100282189985272,622.8127759433416,1609
ECN_0,2025-10-01 08:00:15.410305,2025-10-01 08:00:15.411210,1.1002874600257524,1284.0074691516193,1611
ECN_1,2025-10-01 08:00:15.410804,2025-10-01 08:00:15.414306,1.100276264642181,930.6687420830873,1611
ECN_1,2025-10-01 08:00:15.406909,2025-10-01 08:00:15.417983,1.1002947319547909,955.471153520748,1610
ECN_2,2025-10-01 08:00:15.404325,2025-10-01 08:00:15.419424,1.1002970587273797,639.1739060695037,1610
ECN_0,2025-10-01 08:00:15.421756,2025-10-01 08:00:15.426909,1.1002772152696385,1223.0417243866002,1612
ECN_1,2025-10-01 08:00:15.421098,2025-10-01 08:00:15.429116,1.10027916173186,984.9195868079968,1612
ECN_0,2025-10-01 08:00:15.426893,2025-10-01 08:00:15.430472,1.1002629972894276,1279.9409041962629,1613
ECN_2,2025-10-01 08:00:15.413041,2025-10-01 08:00:15.431518,1.1002738214406251,753.8588124897161,1611
ECN_1,2025-10-01 08:00:15.426523,2025-10-01 08:00:15.436110,1.1002688688639368,963.2617736261683,1613
ECN_0,2025-10-01 08:00:15.435380,2025-10-01 08:00:15.437341,1.1002461619887745,1237.7122816726126,1614
ECN_2,2025-10-01 08:00:15.421949,2025-10-01 08:00:15.440125,1.10027928343409,744.1009344663336,1612
ECN_1,2025-10-01 08:00:15.435026,2025-10-01 08:00:15.445127,1.1002287510529858,924.4881610457379,1614
ECN_2,2025-10-01 08:00:15.431690,2025-10-01 08:00:15.446430,1.1002467278130443,710.3051497434105,1614
ECN_2,2025-10-01 08:00:15.427681,2025-10-01 08:00:15.447227,1.1002598103693475,641.2238915345458,1613
ECN_0,2025-10-01 08:00:15.451450,2025-10-01 08:00:15.457882,1.10023239107626,1178.3450435698949,1615
ECN_1,2025-10-01 08:00:15.454515,2025-10-01 08:00:15.463768,1.1002560147661664,903.291325004862,1615
ECN_1,2025-10-01 08:00:15.459676,2025-10-01 08:00:15.464870,1.1002496314894028,976.8678528755579,1616
ECN_0,2025-10-01 08:00:15.457269,2025-10-01 08:00:15.468026,1.1002478625491743,1242.6240523427637,1616
ECN_2,2025-10-01 08:00:15.451656,2025-10-01 08:00:15.472461,1.1002345171787258,673.5264374985617,1615
ECN_0,2025-10-01 08:00:15.465260,2025-10-01 08:00:15.475339,1.1002540289708103,1203.331196439706,1617
ECN_0,2025-10-01 08:00:15.473357,2025-10-01 08:00:15.477453,1.100256258433456,1210.2731152762797,1619
ECN_2,2025-10-01 08:00:15.458510,2025-10-01 08:00:15.478081,1.100255131472676,733.8588573606172,1616
ECN_1,2025-10-01 08:00:15.467500,2025-10-01 08:00:15.478446,1.100255500266307,936.1533124496826,1617
ECN_0,2025-10-01 08:00:15.470537,2025-10-01 08:00:15.478605,1.100247737788406,1150.3991064314264,1618
ECN_2,2025-10-01 08:00:15.469418,2025-10-01 08:00:15.480792,1.10025427251785,774.9714804170887,1617
ECN_1,2025-10-01 08:00:15.471330,2025-10-01 08:00:15.482764,1.100249674899084,906.0221692576584,1618
ECN_1,2025-10-01 08:00:15.473965,2025-10-01 08:00:15.484148,1.1002691189991953,896.997565644265,1619
ECN_2,2025-10-01 08:00:15.470154,2025-10-01 08:00:15.487414,1.1002378290675865,801.8728023216472,1618
ECN_2,2025-10-01 08:00:15.476037,2025-10-01 08:00:15.488980,1.100260074363036,704.7465150447239,1619
ECN_0,2025-10-01 08:00:15.499138,2025-10-01 08:00:15.500554,1.1002573174023644,1134.0652479689945,1621
ECN_0,2025-10-01 08:00:15.500720,2025-10-01 08:00:15.501063,1.100253843073606,1174.1572686879103,1620
ECN_1,2025-10-01 08:00:15.501225,2025-10-01 08:00:15.502728,1.1002591498536083,916.5107897487779,1620
ECN_0,2025-10-01 08:00:15.504946,2025-10-01 08:00:15.505632,1.1002533955000728,1278.5885485253698,1622
ECN_1,2025-10-01 08:00:15.500694,2025-10-01 08:00:15.510197,1.1002687977337746,899.8335057110482,1621
ECN_2,2025-10-01 08:00:15.499339,2025-10-01 08:00:15.513825,1.1002566178126043,674.756053662922,1620
ECN_2,2025-10-01 08:00:15.497841,2025-10-01 08:00:15.515426,1.100255900961795,749.7789970328608,1621
ECN_2,2025-10-01 08:00:15.505985,2025-10-01 08:00:15.518374,1.1002493948209706,711.1094205209465,1622
ECN_1,2025-10-01 08:00:15.505754,2025-10-01 08:00:15.519283,1.1002499890665245,923.692655111665,1622
ECN_0,2025-10-01 08:00:15.517918,2025-10-01 08:00:15.521229,1.1002599284286374,1361.3772083467898,1623
ECN_1,2025-10-01 08:00:15.518337,2025-10-01 08:00:15.523270,1.1002497420242694,1031.733639851334,1623
ECN_0,2025-10-01 08:00:15.525157,2025-10-01 08:00:15.525360,1.100247832862702,1214.6886471022035,1625
ECN_0,2025-10-01 08:00:15.527072,2025-10-01 08:00:15.528281,1.100245271535742,1179.6473855217432,1626
ECN_1,2025-10-01 08:00:15.522077,2025-10-01 08:00:15.529734,1.1002338026771772,873.4924834576105,1624
ECN_0,2025-10-01 08:00:15.523100,2025-10-01 08:00:15.531855,1.1002508296936004,1351.7341455189676,1624
ECN_2,2025-10-01 08:00:15.519273,2025-10-01 08:00:15.533589,1.100242814802615,717.0127682665077,1623
ECN_2,2025-10-01 08:00:15.521865,2025-10-01 08:00:15.536588,1.1002534283294436,656.9432812548197,1624
ECN_1,2025-10-01 08:00:15.525990,2025-10-01 08:00:15.536726,1.100247810286833,1015.971315228778,1625
ECN_2,2025-10-01 08:00:15.524338,2025-10-01 08:00:15.537212,1.1002546970316276,765.3033549308694,1625
ECN_1,2025-10-01 08:00:15.526972,2025-10-01 08:00:15.539380,1.1002522424555155,966.339406739813,1626
ECN_0,2025-10-01 08:00:15.540650,2025-10-01 08:00:15.542083,1.1002423438684599,1241.9206568583795,1627
ECN_2,2025-10-01 08:00:15.525180,2025-10-01 08:00:15.542200,1.100235621007026,669.2459023962092,1626
ECN_1,2025-10-01 08:00:15.541572,2025-10-01 08:00:15.545472,1.1002626877270492,974.8317513583719,1627
ECN_0,2025-10-01 08:00:15.543983,2025-10-01 08:00:15.549753,1.1002458556045958,1231.713370952506,1628
ECN_1,2025-10-01 08:00:15.545175,2025-10-01 08:00:15.554737,1.1002353853022726,926.2437072532888,1628
ECN_2,2025-10-01 08:00:15.540760,2025-10-01 08:00:15.556969,1.1002424108820503,710.4670947701494,1627
ECN_2,2025-10-01 08:00:15.547097,2025-10-01 08:00:15.568583,1.1002354877604124,694.4380158821272,1628
ECN_0,2025-10-01 08:00:15.566477,2025-10-01 08:00:15.570219,1.1002534326288789,1163.6279762251359,1629
ECN_0,2025-10-01 08:00:15.566245,2025-10-01 08:00:15.570861,1.100254515208258,1154.3443060991199,1630
ECN_1,2025-10-01 08:00:15.567321,2025-10-01 08:00:15.575254,1.1002543575424804,908.1446625259499,1630
ECN_0,2025-10-01 08:00:15.567424,2025-10-01 08:00:15.576498,1.1002573347151974,1231.6018987814937,1631
ECN_1,2025-10-01 08:00:15.566806,2025-10-01 08:00:15.579030,1.1002533390200768,797.3764038483616,1629
ECN_1,2025-10-01 08:00:15.569292,2025-10-01 08:00:15.580164,1.1002559242461092,928.492917035453,1631
ECN_2,2025-10-01 08:00:15.566793,2025-10-01 08:00:15.582853,1.1002425829716802,641.5209369580164,1631
ECN_0,2025-10-01 08:00:15.579064,2025-10-01 08:00:15.584870,1.10025057738735,1166.8240964283075,1632
ECN_1,2025-10-01 08:00:15.579654,2025-10-01 08:00:15.586625,1.1002508496141028,933.5366389369452,1632
ECN_2,2025-10-01 08:00:15.567904,2025-10-01 08:00:15.587588,1.1002440140250824,713.8979600329687,1630
ECN_2,2025-10-01 08:00:15.569367,2025-10-01 08:00:15.590718,1.1002580778862658,746.0708757564149,1629
ECN_2,2025-10-01 08:00:15.579159,2025-10-01 08:00:15.593206,1.100256234497373,640.9739978787286,1632
ECN_0,2025-10-01 08:00:15.651106,2025-10-01 08:00:15.651779,1.100260161116486,1193.0506991291097,1633
ECN_1,2025-10-01 08:00:15.651633,2025-10-01 08:00:15.662201,1.100264365601291,922.1842176005555,1633
ECN_2,2025-10-01 08:00:15.652012,2025-10-01 08:00:15.668277,1.1002633036973208,695.6337581209001,1633
ECN_0,2025-10-01 08:00:15.689350,2025-10-01 08:00:15.690595,1.1002729823584192,1299.6806273232457,1634
ECN_1,2025-10-01 08:00:15.690005,2025-10-01 08:00:15.696893,1.1002765171057365,1002.8174847771365,1634
ECN_0,2025-10-01 08:00:15.702797,2025-10-01 08:00:15.703819,1.1002670887975843,1077.5493973837595,1635
ECN_0,2025-10-01 08:00:15.703459,2025-10-01 08:00:15.705331,1.1002590424260084,1276.4466522548826,1636
ECN_1,2025-10-01 08:00:15.701031,2025-10-01 08:00:15.705902,1.1002678673746242,889.9145022118502,1635
ECN_2,2025-10-01 08:00:15.690678,2025-10-01 08:00:15.706690,1.1002708583890513,629.3243641173684,1634
ECN_1,2025-10-01 08:00:15.704389,2025-10-01 08:00:15.712076,1.1002502964313403,1030.0621152211843,1636
ECN_0,2025-10-01 08:00:15.712059,2025-10-01 08:00:15.712375,1.100240613262007,1063.0567086208994,1637
ECN_2,2025-10-01 08:00:15.704305,2025-10-01 08:00:15.718090,1.1002610816588594,725.7627269883177,1636
ECN_2,2025-10-01 08:00:15.703131,2025-10-01 08:00:15.719742,1.100280993544358,753.6345543219593,1635
ECN_1,2025-10-01 08:00:15.711224,2025-10-01 08:00:15.722444,1.100244855800197,928.6718034546457,1637
ECN_2,2025-10-01 08:00:15.712011,2025-10-01 08:00:15.725388,1.1002321552078569,726.7407290892847,1637
ECN_0,2025-10-01 08:00:15.721250,2025-10-01 08:00:15.725661,1.1002427776031207,1240.3083647117428,1639
ECN_1,2025-10-01 08:00:15.717605,2025-10-01 08:00:15.728460,1.1002509411296857,833.4366754039025,1638
ECN_0,2025-10-01 08:00:15.726419,2025-10-01 08:00:15.729514,1.1002413199785386,1266.8125919633499,1640
ECN_0,2025-10-01 08:00:15.720092,2025-10-01 08:00:15.730620,1.100232745411321,1146.4687880804167,1638
ECN_1,2025-10-01 08:00:15.721325,2025-10-01 08:00:15.731900,1.100249732956261,995.3432268917119,1639
ECN_0,2025-10-01 08:00:15.732882,2025-10-01 08:00:15.735534,1.1002319213998553,1312.2892121624845,1641
ECN_1,2025-10-01 08:00:15.724788,2025-10-01 08:00:15.735560,1.100239126248611,940.870940525204,1640
ECN_1,2025-10-01 08:00:15.732066,2025-10-01 08:00:15.736272,1.100235515019699,937.5562716771049,1642
ECN_2,2025-10-01 08:00:15.720741,2025-10-01 08:00:15.738792,1.1002402154513413,697.0740824046885,1638
ECN_0,2025-10-01 08:00:15.734254,2025-10-01 08:00:15.741047,1.1002316272760364,1157.3461568961202,1642
ECN_2,2025-10-01 08:00:15.730702,2025-10-01 08:00:15.742571,1.1002324904368161,779.3418334264134,1641
ECN_2,2025-10-01 08:00:15.725948,2025-10-01 08:00:15.743263,1.1002617268434718,726.6270387601542,1640
ECN_1,2025-10-01 08:00:15.732473,2025-10-01 08:00:15.743487,1.1002512653799137,889.508318864034,1641
ECN_2,2025-10-01 08:00:15.722800,2025-10-01 08:00:15.744143,1.1002425962283158,747.7172427848152,1639
ECN_2,2025-10-01 08:00:15.734145,2025-10-01 08:00:15.748488,1.1002466814571514,718.4274625370663,1642
ECN_0,2025-10-01 08:00:15.747299,2025-10-01 08:00:15.750627,1.1002204644968792,1157.495470256597,1643
ECN_2,2025-10-01 08:00:15.744414,2025-10-01 08:00:15.755670,1.10022911398841,679.1890094343194,1643
ECN_1,2025-10-01 08:00:15.746631,2025-10-01 08:00:15.756753,1.1002309078696075,979.1705281933865,1643
ECN_0,2025-10-01 08:00:15.771797,2025-10-01 08:00:15.774831,1.1002244944383446,1222.5274357879925,1644
ECN_1,2025-10-01 08:00:15.771785,2025-10-01 08:00:15.783121,1.100216719438012,900.6000235131007,1644
ECN_2,2025-10-01 08:00:15.771638,2025-10-01 08:00:15.785126,1.100224280821258,619.9596040118213,1644
ECN_0,2025-10-01 08:00:15.789116,2025-10-01 08:00:15.793663,1.100214467316319,1206.9202799525856,1645
ECN_1,2025-10-01 08:00:15.786950,2025-10-01 08:00:15.794864,1.1002016686956928,927.0491226638949,1645
ECN_0,2025-10-01 08:00:15.794868,2025-10-01 08:00:15.795618,1.1002079881096285,1164.047844579352,1646
ECN_2,2025-10-01 08:00:15.786235,2025-10-01 08:00:15.805017,1.1001988106652698,730.7063300654586,1645
ECN_0,2025-10-01 08:00:15.801720,2025-10-01 08:00:15.805284,1.100215275628247,1223.4094506058207,1647
ECN_1,2025-10-01 08:00:15.796460,2025-10-01 08:00:15.805804,1.1002038015739954,889.3711579613781,1646
ECN_2,2025-10-01 08:00:15.795783,2025-10-01 08:00:15.811197,1.1002020226931812,783.6619819772101,1646
ECN_1,2025-10-01 08:00:15.801408,2025-10-01 08:00:15.811812,1.100219674413496,854.493785739296,1647
ECN_2,2025-10-01 08:00:15.803333,2025-10-01 08:00:15.815057,1.1002242115760579,632.5009355584809,1647
ECN_0,2025-10-01 08:00:15.815500,2025-10-01 08:00:15.817497,1.1002109171888135,1125.7685202510972,1648
ECN_0,2025-10-01 08:00:15.821044,2025-10-01 08:00:15.821717,1.1002449769793181,1164.2731319987497,1650
ECN_0,2025-10-01 08:00:15.823258,2025-10-01 08:00:15.824845,1.1002104518833413,1230.9668499990692,1649
ECN_1,2025-10-01 08:00:15.820770,2025-10-01 08:00:15.827116,1.1002264237041552,979.6341076534765,1649
ECN_1,2025-10-01 08:00:15.817214,2025-10-01 08:00:15.827886,1.1002132469621206,995.4267613881062,1648
ECN_2,2025-10-01 08:00:15.815100,2025-10-01 08:00:15.829605,1.1002277404897174,562.7024026584916,1648
ECN_1,2025-10-01 08:00:15.825453,2025-10-01 08:00:15.835950,1.1002269142617456,986.2502729838432,1650
ECN_2,2025-10-01 08:00:15.820926,2025-10-01 08:00:15.837189,1.1002165225145455,685.8075123671699,1649
ECN_2,2025-10-01 08:00:15.824640,2025-10-01 08:00:15.840801,1.1002364054088398,669.7301714317139,1650
ECN_0,2025-10-01 08:00:15.845401,2025-10-01 08:00:15.847209,1.1002333541416138,1320.5257141222341,1651
ECN_0,2025-10-01 08:00:15.849730,2025-10-01 08:00:15.850672,1.1002194909088239,1288.7739561011958,1652
ECN_0,2025-10-01 08:00:15.854381,2025-10-01 08:00:15.855797,1.100226378046834,1285.758075223662,1653
ECN_1,2025-10-01 08:00:15.847325,2025-10-01 08:00:15.856370,1.1002297559763858,932.3465646468511,1651
ECN_2,2025-10-01 08:00:15.846473,2025-10-01 08:00:15.858045,1.1002158854316788,601.5941674124462,1651
ECN_0,2025-10-01 08:00:15.863891,2025-10-01 08:00:15.866912,1.100233523943125,1166.8348232521453,1654
ECN_1,2025-10-01 08:00:15.852289,2025-10-01 08:00:15.867345,1.1002229043395302,1036.537392232746,1652
ECN_2,2025-10-01 08:00:15.851588,2025-10-01 08:00:15.869408,1.1002340656117988,729.1713593625319,1652
ECN_1,2025-10-01 08:00:15.857262,2025-10-01 08:00:15.870556,1.1002327454963234,899.9313250130289,1653
ECN_2,2025-10-01 08:00:15.856117,2025-10-01 08:00:15.872496,1.1002388334285922,650.5318156737866,1653
ECN_1,2025-10-01 08:00:15.862749,2025-10-01 08:00:15.875299,1.1002275619176916,946.9501699906904,1654
